path	line	matched_text	classification	reason	recommended_action
docs/agile/execution-reports/2026-06-01-s3b-contract-audit.md	53	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-renderer-contract-audit-close-readiness.md	27	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-renderer-contract-audit-close-readiness.md	28	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-renderer-contract-audit-close-readiness.md	45	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-renderer-contract-audit-close-readiness.md	46	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-renderer-contract-audit-close-readiness.md	80	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-architecture-finalization-merge.md	58	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-architecture-finalization-merge.md	72	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s8-story-007-head-002-preview-copy-audit.md	30	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-style-system-readiness-audit.md	18	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-style-system-readiness-audit.md	34	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s3b-titleblock-mapping-slot-copysafety.md	53	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-sprint2-readiness-contract-closure.md	25	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-sprint2-readiness-contract-closure.md	27	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-sprint2-readiness-contract-closure.md	53	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s7-story-007a-r1-style-fidelity.md	47	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s2-article-schema-contract.md	33	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-011a-dsl-runtime-encoder-decoder.md	52	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-011a-dsl-runtime-encoder-decoder.md	53	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-style-system-contract-audit.md	35	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-style-system-contract-audit.md	36	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-iteration-branch-workflow.md	44	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-iteration-branch-workflow.md	55	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-10-s11-004-gate-b-prelaunch-code-freeze.md	38	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-divider-renderer.md	41	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-style-scope-chain-merge.md	52	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s3a-start-backlog-split.md	33	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s3a-start-backlog-split.md	34	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-011a-fix-b-harvest-encoder-fidelity-runtime-trace.md	62	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-08-s10-wechat-compatibility-global-off-default.md	54	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-03-heading-publish-round5-po-fixes.md	39	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s3a-close-and-merge-release.md	42	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s3a-close-and-merge-release.md	43	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-quote-highlight-renderer-merge.md	22	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-quote-highlight-renderer-merge.md	30	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-quote-highlight-renderer-merge.md	44	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-governance-document-audit.md	27	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-governance-document-audit.md	63	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-governance-document-audit.md	64	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-governance-document-audit.md	78	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-governance-document-audit.md	102	Release Backlog	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-governance-document-audit.md	112	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-governance-document-audit.md	113	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-governance-document-audit.md	124	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-governance-document-audit.md	125	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-governance-document-audit.md	144	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-governance-document-audit.md	183	Release Backlog	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-governance-document-audit.md	220	每个 Sprint	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-governance-document-audit.md	230	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-governance-document-audit.md	232	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-style-orchestrator.md	68	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-divider-renderer-merge.md	21	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-divider-renderer-merge.md	27	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-renderer-base-contract.md	28	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s8-story-006d-matrix-regression-paste-retest.md	46	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s3b-start-backlog-split.md	41	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s3b-start-backlog-split.md	42	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-cursor-governance-rule-sync.md	85	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s12-story-001-cursor-governance-rule-sync.md	93	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-inline-content-renderer.md	45	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-style-assignment-contract.md	24	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-style-assignment-contract.md	49	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-close-and-merge-release.md	27	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-close-and-merge-release.md	28	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-004-variant-lifecycle-management.md	38	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-004-variant-lifecycle-management.md	39	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-component-dsl-style-system-readiness.md	50	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-generation-event-sse-runtime.md	42	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-generation-event-sse-runtime.md	43	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-model-article-candidate-enrichment.md	46	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-model-article-candidate-enrichment.md	47	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-copy-html-clipboard-paste-seed.md	41	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-copy-html-clipboard-paste-seed.md	60	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-002-file-backed-storage.md	40	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-002-file-backed-storage.md	41	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-story-branch-cleanup.md	14	所有 Sprint	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-story-branch-cleanup.md	33	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-006-preview-copy-validator-integration.md	39	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s7-story-003-gallery-heading-variants.md	36	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s7-story-003-gallery-heading-variants.md	37	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-003-fix-a-workbench-ux-reframe.md	54	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-info-card-renderer-merge.md	22	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-info-card-renderer-merge.md	30	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-info-card-renderer-merge.md	44	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-info-card-renderer-merge.md	126	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-info-card-renderer-merge.md	134	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-info-card-renderer-merge.md	148	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-main-flow-ui-plan-update.md	23	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-main-flow-ui-plan-update.md	24	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-main-flow-ui-plan-update.md	40	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-main-flow-ui-plan-update.md	41	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-main-flow-ui-plan-update.md	66	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s2-block-schema-contract.md	28	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-start-backlog-split.md	25	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-start-backlog-split.md	61	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-start-backlog-split.md	62	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-04-s8-story-002-wechat-safe-contract-v1.md	41	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-04-s8-story-002-wechat-safe-contract-v1.md	44	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-volcengine-model-provider.md	49	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-volcengine-model-provider.md	50	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-009-end-to-end-audit-closeout-v2.md	39	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-009-end-to-end-audit-closeout-v2.md	40	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-009-end-to-end-audit-closeout-v2.md	43	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-004-admin-style-library.md	39	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-004-admin-style-library.md	40	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-04-s8-story-006b-style-research-drift-triage.md	27	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-04-s8-story-006b-style-research-drift-triage.md	28	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s8-story-008-s9-style-management-replanning.md	26	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s8-story-008-s9-style-management-replanning.md	27	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s8-story-008-s9-style-management-replanning.md	29	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-title-heading-renderer.md	31	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-list-renderer-merge.md	24	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-list-renderer-merge.md	30	sprint-backlog.md	C	历史 execution report	保留
